nohup: ignoring input
2026-07-10 16:29:20,531 | INFO | overnight_sweep | ======================================================================
2026-07-10 16:29:20,531 | INFO | overnight_sweep | Overnight sweep starting
2026-07-10 16:29:20,531 | INFO | overnight_sweep | betas (5): [1.0, 1.375, 1.75, 2.125, 2.5]
2026-07-10 16:29:20,531 | INFO | overnight_sweep | temps (5): [10.0, 11.25, 12.5, 13.75, 15.0]
2026-07-10 16:29:20,531 | INFO | overnight_sweep | total configs: 25  |  strategies per config: 3  |  total generation runs: 75
2026-07-10 16:29:20,531 | INFO | overnight_sweep | GPUs: [1, 2, 3, 4, 5, 6]
2026-07-10 16:29:20,531 | INFO | overnight_sweep | output root: /LAB/swiss_no_th/swiss-knife-no-threshold/Swiss-Knife/runs/overnight_sweep
2026-07-10 16:29:20,531 | INFO | overnight_sweep | ======================================================================
2026-07-10 16:29:20,531 | INFO | overnight_sweep | Scheduling 25 configs across 6 GPUs ([1, 2, 3, 4, 5, 6])
2026-07-10 16:29:20,533 | INFO | overnight_sweep | [GPU 1] START beta=1.0000 temp=10.0000 -> /LAB/swiss_no_th/swiss-knife-no-threshold/Swiss-Knife/runs/overnight_sweep/grid/beta1.0000_temp10.0000
2026-07-10 16:29:20,534 | INFO | overnight_sweep | [GPU 2] START beta=1.0000 temp=11.2500 -> /LAB/swiss_no_th/swiss-knife-no-threshold/Swiss-Knife/runs/overnight_sweep/grid/beta1.0000_temp11.2500
2026-07-10 16:29:20,535 | INFO | overnight_sweep | [GPU 3] START beta=1.0000 temp=12.5000 -> /LAB/swiss_no_th/swiss-knife-no-threshold/Swiss-Knife/runs/overnight_sweep/grid/beta1.0000_temp12.5000
2026-07-10 16:29:20,537 | INFO | overnight_sweep | [GPU 4] START beta=1.0000 temp=13.7500 -> /LAB/swiss_no_th/swiss-knife-no-threshold/Swiss-Knife/runs/overnight_sweep/grid/beta1.0000_temp13.7500
2026-07-10 16:29:20,538 | INFO | overnight_sweep | [GPU 5] START beta=1.0000 temp=15.0000 -> /LAB/swiss_no_th/swiss-knife-no-threshold/Swiss-Knife/runs/overnight_sweep/grid/beta1.0000_temp15.0000
2026-07-10 16:29:20,539 | INFO | overnight_sweep | [GPU 6] START beta=1.3750 temp=10.0000 -> /LAB/swiss_no_th/swiss-knife-no-threshold/Swiss-Knife/runs/overnight_sweep/grid/beta1.3750_temp10.0000
2026-07-10 16:50:03,573 | INFO | overnight_sweep | [GPU 6] DONE beta=1.3750 temp=10.0000 in 1243.0s (rc=0) — log: /LAB/swiss_no_th/swiss-knife-no-threshold/Swiss-Knife/runs/overnight_sweep/grid/beta1.3750_temp10.0000/run.log
2026-07-10 16:50:03,574 | INFO | overnight_sweep | [GPU 6] START beta=1.3750 temp=11.2500 -> /LAB/swiss_no_th/swiss-knife-no-threshold/Swiss-Knife/runs/overnight_sweep/grid/beta1.3750_temp11.2500
2026-07-10 16:50:18,554 | INFO | overnight_sweep | [GPU 4] DONE beta=1.0000 temp=13.7500 in 1258.0s (rc=0) — log: /LAB/swiss_no_th/swiss-knife-no-threshold/Swiss-Knife/runs/overnight_sweep/grid/beta1.0000_temp13.7500/run.log
2026-07-10 16:50:18,555 | INFO | overnight_sweep | [GPU 4] START beta=1.3750 temp=12.5000 -> /LAB/swiss_no_th/swiss-knife-no-threshold/Swiss-Knife/runs/overnight_sweep/grid/beta1.3750_temp12.5000
2026-07-10 16:50:22,966 | INFO | overnight_sweep | [GPU 5] DONE beta=1.0000 temp=15.0000 in 1262.4s (rc=0) — log: /LAB/swiss_no_th/swiss-knife-no-threshold/Swiss-Knife/runs/overnight_sweep/grid/beta1.0000_temp15.0000/run.log
2026-07-10 16:50:22,967 | INFO | overnight_sweep | [GPU 5] START beta=1.3750 temp=13.7500 -> /LAB/swiss_no_th/swiss-knife-no-threshold/Swiss-Knife/runs/overnight_sweep/grid/beta1.3750_temp13.7500
2026-07-10 16:50:24,301 | INFO | overnight_sweep | [GPU 2] DONE beta=1.0000 temp=11.2500 in 1263.8s (rc=0) — log: /LAB/swiss_no_th/swiss-knife-no-threshold/Swiss-Knife/runs/overnight_sweep/grid/beta1.0000_temp11.2500/run.log
2026-07-10 16:50:24,303 | INFO | overnight_sweep | [GPU 2] START beta=1.3750 temp=15.0000 -> /LAB/swiss_no_th/swiss-knife-no-threshold/Swiss-Knife/runs/overnight_sweep/grid/beta1.3750_temp15.0000
2026-07-10 16:50:25,483 | INFO | overnight_sweep | [GPU 1] DONE beta=1.0000 temp=10.0000 in 1265.0s (rc=0) — log: /LAB/swiss_no_th/swiss-knife-no-threshold/Swiss-Knife/runs/overnight_sweep/grid/beta1.0000_temp10.0000/run.log
2026-07-10 16:50:25,484 | INFO | overnight_sweep | [GPU 1] START beta=1.7500 temp=10.0000 -> /LAB/swiss_no_th/swiss-knife-no-threshold/Swiss-Knife/runs/overnight_sweep/grid/beta1.7500_temp10.0000
2026-07-10 16:50:27,380 | INFO | overnight_sweep | [GPU 3] DONE beta=1.0000 temp=12.5000 in 1266.8s (rc=0) — log: /LAB/swiss_no_th/swiss-knife-no-threshold/Swiss-Knife/runs/overnight_sweep/grid/beta1.0000_temp12.5000/run.log
2026-07-10 16:50:27,381 | INFO | overnight_sweep | [GPU 3] START beta=1.7500 temp=11.2500 -> /LAB/swiss_no_th/swiss-knife-no-threshold/Swiss-Knife/runs/overnight_sweep/grid/beta1.7500_temp11.2500
2026-07-10 17:10:23,886 | INFO | overnight_sweep | [GPU 3] DONE beta=1.7500 temp=11.2500 in 1196.5s (rc=0) — log: /LAB/swiss_no_th/swiss-knife-no-threshold/Swiss-Knife/runs/overnight_sweep/grid/beta1.7500_temp11.2500/run.log
2026-07-10 17:10:23,887 | INFO | overnight_sweep | [GPU 3] START beta=1.7500 temp=12.5000 -> /LAB/swiss_no_th/swiss-knife-no-threshold/Swiss-Knife/runs/overnight_sweep/grid/beta1.7500_temp12.5000
2026-07-10 17:10:29,918 | INFO | overnight_sweep | [GPU 6] DONE beta=1.3750 temp=11.2500 in 1226.3s (rc=0) — log: /LAB/swiss_no_th/swiss-knife-no-threshold/Swiss-Knife/runs/overnight_sweep/grid/beta1.3750_temp11.2500/run.log
2026-07-10 17:10:29,919 | INFO | overnight_sweep | [GPU 6] START beta=1.7500 temp=13.7500 -> /LAB/swiss_no_th/swiss-knife-no-threshold/Swiss-Knife/runs/overnight_sweep/grid/beta1.7500_temp13.7500
2026-07-10 17:11:01,594 | INFO | overnight_sweep | [GPU 1] DONE beta=1.7500 temp=10.0000 in 1236.1s (rc=0) — log: /LAB/swiss_no_th/swiss-knife-no-threshold/Swiss-Knife/runs/overnight_sweep/grid/beta1.7500_temp10.0000/run.log
2026-07-10 17:11:01,595 | INFO | overnight_sweep | [GPU 1] START beta=1.7500 temp=15.0000 -> /LAB/swiss_no_th/swiss-knife-no-threshold/Swiss-Knife/runs/overnight_sweep/grid/beta1.7500_temp15.0000
2026-07-10 17:11:06,279 | INFO | overnight_sweep | [GPU 4] DONE beta=1.3750 temp=12.5000 in 1247.7s (rc=0) — log: /LAB/swiss_no_th/swiss-knife-no-threshold/Swiss-Knife/runs/overnight_sweep/grid/beta1.3750_temp12.5000/run.log
2026-07-10 17:11:06,280 | INFO | overnight_sweep | [GPU 4] START beta=2.1250 temp=10.0000 -> /LAB/swiss_no_th/swiss-knife-no-threshold/Swiss-Knife/runs/overnight_sweep/grid/beta2.1250_temp10.0000
2026-07-10 17:11:08,906 | INFO | overnight_sweep | [GPU 2] DONE beta=1.3750 temp=15.0000 in 1244.6s (rc=0) — log: /LAB/swiss_no_th/swiss-knife-no-threshold/Swiss-Knife/runs/overnight_sweep/grid/beta1.3750_temp15.0000/run.log
2026-07-10 17:11:08,909 | INFO | overnight_sweep | [GPU 2] START beta=2.1250 temp=11.2500 -> /LAB/swiss_no_th/swiss-knife-no-threshold/Swiss-Knife/runs/overnight_sweep/grid/beta2.1250_temp11.2500
2026-07-10 17:11:22,551 | INFO | overnight_sweep | [GPU 5] DONE beta=1.3750 temp=13.7500 in 1259.6s (rc=0) — log: /LAB/swiss_no_th/swiss-knife-no-threshold/Swiss-Knife/runs/overnight_sweep/grid/beta1.3750_temp13.7500/run.log
2026-07-10 17:11:22,552 | INFO | overnight_sweep | [GPU 5] START beta=2.1250 temp=12.5000 -> /LAB/swiss_no_th/swiss-knife-no-threshold/Swiss-Knife/runs/overnight_sweep/grid/beta2.1250_temp12.5000
2026-07-10 17:30:37,287 | INFO | overnight_sweep | [GPU 6] DONE beta=1.7500 temp=13.7500 in 1207.4s (rc=0) — log: /LAB/swiss_no_th/swiss-knife-no-threshold/Swiss-Knife/runs/overnight_sweep/grid/beta1.7500_temp13.7500/run.log
2026-07-10 17:30:37,288 | INFO | overnight_sweep | [GPU 6] START beta=2.1250 temp=13.7500 -> /LAB/swiss_no_th/swiss-knife-no-threshold/Swiss-Knife/runs/overnight_sweep/grid/beta2.1250_temp13.7500
2026-07-10 17:30:57,281 | INFO | overnight_sweep | [GPU 3] DONE beta=1.7500 temp=12.5000 in 1233.4s (rc=0) — log: /LAB/swiss_no_th/swiss-knife-no-threshold/Swiss-Knife/runs/overnight_sweep/grid/beta1.7500_temp12.5000/run.log
